subscription	resource_group_name	provider	resource_name	type	name	value	description
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	event_scheduler	OFF	Indicates the status of the Event Scheduler.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	explicit_defaults_for_timestamp	ON	[Deprecated] This system variable determines whether the server enables certain nonstandard behaviors for default values and NULL-value handling in TIMESTAMP columns.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	flush_time	0	If this is set to a nonzero value, all tables are closed every flush_time seconds to free up resources and synchronize unflushed data to disk.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	ft_query_expansion_limit	20	The number of top matches to use for full-text searches performed using WITH QUERY EXPANSION.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	group_concat_max_len	1024	Maximum allowed result length in bytes for the GROUP_CONCAT().
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	init_connect		A string to be executed by the server for each client that connects.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_adaptive_flushing	ON	Specifies whether to dynamically adjust the rate of flushing dirty pages in the InnoDB buffer pool based on the workload. Adjusting the flush rate dynamically is intended to avoid bursts of I/O activity.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_adaptive_flushing_lwm	10	Defines the low water mark representing percentage of redo log capacity at which adaptive flushing is enabled.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_adaptive_hash_index	ON	Whether innodb adaptive hash indexes are enabled or disabled.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_adaptive_hash_index_parts	8	Partitions the adaptive hash index search system. Each index is bound to a specific partition, with each partition protected by a separate latch. 
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_adaptive_max_sleep_delay	150000	Permits InnoDB to automatically adjust the value of innodb_thread_sleep_delay up or down according to the current workload.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_autoextend_increment	64	The increment size (in megabytes) for extending the size of an auto-extending InnoDB system tablespace file when it becomes full.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_autoinc_lock_mode	1	The lock mode to use for generating auto-increment values.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_buffer_pool_dump_pct	25	Specifies the percentage of the most recently used pages for each buffer pool to read out and dump.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_buffer_pool_size	872415232	The size in bytes of the buffer pool, the memory area where InnoDB caches table and index data.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_change_buffer_max_size	25	Maximum size for the InnoDB change buffer, as a percentage of the total size of the buffer pool. You might increase this value for a MySQL server with heavy insert, update, and delete activity, or decrease it for a MySQL server with unchanging data used for reporting.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_change_buffering	all	Whether InnoDB performs change buffering, an optimization that delays write operations to secondary indexes so that the I/O operations can be performed sequentially.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_cmp_per_index_enabled	OFF	Enables per-index compression-related statistics in the INFORMATION_SCHEMA.INNODB_CMP_PER_INDEX table. Because these statistics can be expensive to gather, only enable this option on development, test, or slave instances during performance tuning related to InnoDB compressed tables.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_commit_concurrency	0	The number of threads that can commit at the same time. A value of 0 (the default) permits any number of transactions to commit simultaneously. The value of innodb_commit_concurrency cannot be changed at runtime from zero to nonzero or vice versa. The value can be changed from one nonzero value to another.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_compression_failure_threshold_pct	5	Defines the compression failure rate threshold for a table, as a percentage, at which point MySQL begins adding padding within compressed pages to avoid expensive compression failures.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_compression_level	6	Specifies the level of zlib compression to use for InnoDB compressed tables and indexes. A higher value lets you fit more data onto a storage device, at the expense of more CPU overhead during compression. A lower value lets you reduce CPU overhead when storage space is not critical, or you expect the data is not especially compressible.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_compression_pad_pct_max	50	Specifies the maximum percentage that can be reserved as free space within each compressed page, allowing room to reorganize the data and modification log within the page when a compressed table or index is updated and the data might be recompressed. Only applies when innodb_compression_failure_threshold_pct is set to a nonzero value, and the rate of compression failures passes the cutoff point.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_concurrency_tickets	5000	Determines the number of threads that can enter InnoDB concurrently.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_deadlock_detect	ON	This option is used to disable deadlock detection. On high concurrency systems, deadlock detection can cause a slowdown when numerous threads wait for the same lock.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_default_row_format	DYNAMIC	The innodb_default_row_format option defines the default row format for InnoDB tables and user-created temporary tables.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_fill_factor	100	InnoDB performs a bulk load when creating or rebuilding indexes.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_enable_stopword	ON	Specifies that a set of stopwords is associated with an InnoDB FULLTEXT index at the time the index is created.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_max_token_size	84	Maximum character length of words that are stored in an InnoDB FULLTEXT index.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_min_token_size	3	Minimum length of words that are stored in an InnoDB FULLTEXT index.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_num_word_optimize	2000	Number of words to process during each OPTIMIZE TABLE operation on an InnoDB FULLTEXT index.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_result_cache_limit	2000000000	The InnoDB full-text search query result cache limit (defined in bytes) per full-text search query or per thread.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_server_stopword_table		This option is used to specify your own InnoDB FULLTEXT index stopword list for all InnoDB tables.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_ft_sort_pll_degree	2	Number of threads used in parallel to index and tokenize text in an InnoDB FULLTEXT index when building a search index.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_io_capacity	200	Sets an upper limit on I/O activity performed by InnoDB background tasks, such as flushing pages from the buffer pool and merging data from the change buffer.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_io_capacity_max	2000	If flushing activity falls behind, InnoDB can flush more aggressively than the limit imposed by innodb_io_capacity. innodb_io_capacity_max defines an upper limit the number of I/O operations performed per second by InnoDB background tasks in such situations.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_lock_wait_timeout	50	The length of time in seconds an InnoDB transaction waits for a row lock before giving up.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_log_compressed_pages	ON	Specifies whether images of re-compressed pages are written to the redo log.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_lru_scan_depth	1024	A parameter that influences the algorithms and heuristics for the flush operation for the InnoDB buffer pool.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_max_dirty_pages_pct	90	InnoDB tries to flush data from the buffer pool so that the percentage of dirty pages does not exceed this value.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_max_dirty_pages_pct_lwm	10	Defines a low water mark representing the percentage of dirty pages at which preflushing is enabled to control the dirty page ratio.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_max_purge_lag	0	Defines the maximum length of the purge queue. The default value of 0 indicates no limit (no delays).
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_max_purge_lag_delay	0	Specifies the maximum delay in microseconds for the delay imposed by the innodb_max_purge_lag configuration option.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_old_blocks_pct	37	Specifies the approximate percentage of the InnoDB buffer pool used for the old block sublist.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_old_blocks_time	1000	Non-zero values protect against the buffer pool being filled by data that is referenced only for a brief period, such as during a full table scan.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_online_alter_log_max_size	134217728	Specifies an upper limit on the size of the temporary log files used during online DDL operations for InnoDB tables.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_optimize_fulltext_only	OFF	Changes the way OPTIMIZE TABLE operates on InnoDB tables. Intended to be enabled temporarily, during maintenance operations for InnoDB tables with FULLTEXT indexes.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_page_cleaners	4	The number of page cleaner threads that flush dirty pages from buffer pool instances.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_purge_batch_size	300	Defines the number of undo log pages that purge parses and processes in one batch from the history list.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_purge_rseg_truncate_frequency	128	Defines the frequency with which the purge system frees rollback segments in terms of the number of times that purge is invoked. Reducing this value increases the frequency with which the purge thread frees rollback segments.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_purge_threads	4	The number of background threads devoted to the InnoDB purge operation.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_random_read_ahead	OFF	Enables the random read-ahead technique for optimizing InnoDB I/O.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_read_ahead_threshold	56	Controls the sensitivity of linear read-ahead that InnoDB uses to prefetch pages into the buffer pool.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_read_io_threads	4	The number of I/O threads for read operations in InnoDB.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_rollback_segments	128	Defines the number of rollback segments used by InnoDB.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_auto_recalc	ON	Causes InnoDB to automatically recalculate persistent statistics after the data in a table is changed substantially.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_include_delete_marked	OFF	 Enabled to ensure that InnoDB includes delete-marked records when calculating persistent optimizer statistics.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_method	nulls_equal	How the server treats NULL values when collecting statistics about the distribution of index values for InnoDB tables.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_on_metadata	OFF	This option only applies when optimizer statistics are configured to be non-persistent. When innodb_stats_on_metadata is enabled, InnoDB updates non-persistent statistics when metadata statements such as SHOW TABLE STATUS or when accessing the INFORMATION_SCHEMA.TABLES or INFORMATION_SCHEMA.STATISTICS tables.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_persistent	ON	Specifies whether InnoDB index statistics are persisted to disk. Otherwise, statistics may be recalculated frequently which can lead to variations in query execution plans.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_persistent_sample_pages	20	The number of index pages to sample when estimating cardinality and other statistics for an indexed column, such as those calculated by ANALYZE TABLE.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_stats_transient_sample_pages	8	The number of index pages to sample when estimating cardinality and other statistics for an indexed column, such as those calculated by ANALYZE TABLE.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_sync_array_size	1	Defines the size of the mutex/lock wait array. Increasing the value splits the internal data structure used to coordinate threads, for higher concurrency in workloads with large numbers of waiting threads. 
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_table_locks	ON	The default value of innodb_table_locks is 1, which means that LOCK TABLES causes InnoDB to lock a table internally if autocommit = 0.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_thread_concurrency	0	InnoDB tries to keep the number of operating system threads concurrently inside InnoDB less than or equal to the limit given by this variable.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_thread_sleep_delay	10000	Defines how long InnoDB threads sleep before joining the InnoDB queue, in microseconds.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	innodb_write_io_threads	4	The number of I/O threads for write operations in InnoDB.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	interactive_timeout	28800	Number of seconds the server waits for activity on an interactive connection before closing it.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	local_infile	ON	This variable controls server-side LOCAL capability for LOAD DATA statements.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	lock_wait_timeout	31536000	This variable specifies the timeout in seconds for attempts to acquire metadata locks.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	log_bin_trust_function_creators	OFF	This variable applies when binary logging is enabled. It controls whether stored function creators can be trusted not to create stored functions that will cause unsafe events to be written to the binary log.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	log_output	FILE	The destination for general query log and slow query log output.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	log_queries_not_using_indexes	OFF	Logs queries that are expected to retrieve all rows to slow query log.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	log_slow_admin_statements	OFF	Include slow administrative statements in the statements written to the slow query log.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	log_slow_slave_statements	OFF	When the slow query log is enabled, this variable enables logging for queries that have taken more than long_query_time seconds to execute on the slave.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	log_throttle_queries_not_using_indexes	0	Limits the number of such queries per minute that can be written to the slow query log.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	long_query_time	10	If a query takes longer than this many seconds, the server increments the Slow_queries status variable.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_allowed_packet	536870912	The maximum size of one packet or any generated/intermediate string, or any parameter sent by the mysql_stmt_send_long_data() C API function.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_connect_errors	100	If more than this many successive connection requests from a host are interrupted without a successful connection, the server blocks that host from further connections.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_connections	50	The maximum permitted number of simultaneous client connections.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_digest_length	1024	The maximum number of bytes available for computing normalized statement digests.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_error_count	1024	The maximum number of error, warning, and note messages to be stored for display by the SHOW ERRORS and SHOW WARNINGS statements.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_execution_time	0	The execution timeout for SELECT statements, in milliseconds. If the value is 0, timeouts are not enabled.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_join_size	18446744073709551615	Do not permit statements that probably need to examine more than max_join_size rows
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_length_for_sort_data	1024	The cutoff on the size of index values that determines which filesort algorithm to use.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_points_in_geometry	65536	The maximum value of the points_per_circle argument to the ST_Buffer_Strategy() function.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_prepared_stmt_count	16382	This variable limits the total number of prepared statements in the server.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_seeks_for_key	18446744073709551615	Limit the assumed maximum number of seeks when looking up rows based on a key.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_sort_length	1024	The number of bytes to use when sorting data values.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_sp_recursion_depth	0	The number of times that any given stored procedure may be called recursively. The default value for this option is 0, which completely disables recursion in stored procedures.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_user_connections	0	The maximum number of simultaneous connections permitted to any given MySQL user account. A value of 0 (the default) means 'no limit.'
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	max_write_lock_count	18446744073709551615	After this many write locks, permit some pending read lock requests to be processed in between.
b9e10748-d338-4642-a355-853fb8a0da52	reporting	Microsoft.DBforMySQL/servers	sstero-mysql-single	parameter	min_examined_row_limit	0	Can be used to cause queries which examine fewer than the stated number of rows not to be logged.
